Configuracao;Treinamento;Alg. Otimiz;Ativacao 1 Cam;Ativacao 2 Cam;Ativacao saída;Neuron 1 Camada;Neuron 2 Camada;TreinoFobj;TreinoErro1;TreinoCorr1;TreinoErro2;TreinoCorr2;TreinoErro3;TreinoCorr3;ValidFobj;ValidErro1;ValidCorr1;ValidErro2;ValidCorr2;ValidErro3;ValidCorr3;TesteFobj;TesteErro1;TesteCorr1;TesteErro2;TesteCorr2;TesteErro3;TesteCorr3;SimulaErro1;SimulaCorr1;SimulaErro2;SimulaCorr2;SimulaErro3;SimulaCorr3;phi;phi2;MAPE
133;2;trainbr;poslin;purelin;purelin;10;5;14.94473239;28.83397531;0.995166773;50.57893437;0.997975592;15.62915546;0.957630514;14.29137344;31.54482053;0.993113659;37.69736914;0.998781438;12.27620581;0.960412021;18.31254889;47.05820455;0.99560874;45.29744696;0.997136613;18.26013391;0.958640011;33.96453102;0.991686031;40.24088503;0.997443498;13.64001431;0.954302329;0.85150737;0.525469681;29.28181012
119;3;trainbr;poslin;purelin;tansig;30;25;8.175030901;25.84305916;0.995706561;31.54925937;0.999404493;38.55867068;0.895235212;6.300527257;28.76834399;0.997389602;27.30677454;0.999520677;48.07524065;0.915979295;9.260305111;34.24952153;0.995135061;30.41754424;0.999263635;37.88724693;0.892860056;25.52268772;0.99415307;28.5445033;0.999134102;34.18450489;0.887374902;0.876066083;0.209213899;29.41723197
255;1;trainbr;tansig;purelin;tansig;5;15;22.19059328;44.38701362;0.993117025;32.65327304;0.996794159;16.92993106;0.92017204;16.12037038;43.6453302;0.994192739;26.65754243;0.99763574;14.45943435;0.940769242;24.58508359;68.87596708;0.993896816;36.28480769;0.997242148;21.85942224;0.939892938;40.80561926;0.992997473;29.96801725;0.996486476;17.75565837;0.912047372;0.851590677;0.192339961;29.50976496
108;3;trainbr;poslin;purelin;tansig;20;30;11.6931901;24.14736397;0.995451342;50.10842444;0.998851374;21.58753063;0.925049237;14.4331696;13.35826651;0.994610776;53.41680145;0.998689329;18.97759283;0.908779288;10.57630444;41.84732074;0.994646828;49.01441866;0.999195051;28.54474575;0.939785532;25.00722232;0.995553753;44.45141044;0.998832576;19.26972564;0.920016641;0.89835497;0.147576047;29.57611947
97;1;trainbr;poslin;purelin;tansig;15;5;6.81489312;22.2679415;0.998730026;41.4290959;0.998877255;35.22134637;0.868757747;6.91422373;11.44607311;0.998994859;47.04720832;0.998962617;34.56258152;0.858508397;4.92146866;14.25793646;0.999254839;46.99987519;0.999293489;35.79296486;0.892070012;19.67524539;0.997680259;38.41603768;0.997646384;30.74485613;0.854923628;0.878314768;0.383982402;29.6120464
256;3;trainbr;tansig;purelin;tansig;5;20;18.52290171;79.50118721;0.992935274;25.31239617;0.997968503;17.53396674;0.941859759;21.74939349;40.03426805;0.990884191;25.408352;0.997440909;11.83186739;0.943172255;26.74287252;32.74232044;0.989373652;27.90436764;0.996253091;11.63430118;0.926376654;49.50627323;0.99255626;24.49486104;0.995978617;15.16735613;0.933772186;0.926305818;0.186706397;29.72283013
96;4;trainbr;poslin;purelin;tansig;10;30;17.85245213;27.23124503;0.996005132;55.95546665;0.997226924;12.87963225;0.952243367;14.66106771;22.1293116;0.996013753;52.71166894;0.997114226;10.07461228;0.957077846;21.45527472;27.44201253;0.996619763;71.90891125;0.996755506;14.87762345;0.96118682;22.34545445;0.995260475;54.40538513;0.995195358;12.44265739;0.942804393;0.904000586;0.291475078;29.73116566
39;3;trainbr;poslin;softmax;tansig;35;15;3.193799796;32.75819413;0.998793522;28.49750856;0.99971936;40.16724976;0.868559991;3.608129969;16.33608449;0.998280656;28.531302;0.999577443;33.03065792;0.856789189;3.464126507;29.91872404;0.998897857;24.73417929;0.999683245;44.29081549;0.85841999;29.91858657;0.998391567;24.84550277;0.999619932;34.49686807;0.848111909;0.865913951;1;29.75365247
100;5;trainbr;poslin;purelin;tansig;15;20;9.734278816;41.73319808;0.995265065;29.33668585;0.99914158;26.91180705;0.911572768;10.25912514;11.5071184;0.994014479;32.58957577;0.999306515;21.63521917;0.921475967;23.72072844;61.7092971;0.98582211;28.62347659;0.999399748;32.51474969;0.930769734;37.51095607;0.991582494;26.86479156;0.998649406;25.26803269;0.902679226;0.847936498;0.384999032;29.88126011
468;5;trainbr;logsig;purelin;purelin;5;30;11.18953722;35.79436195;0.996616305;46.55515099;0.998417716;20.96754454;0.948586169;11.39792189;54.78730901;0.996965451;52.01476159;0.998440164;25.16630515;0.953982988;13.36431247;12.70433353;0.996724307;50.47635178;0.997882354;15.09331991;0.953909136;29.07941717;0.995882769;42.51510353;0.997884638;18.16921481;0.947411514;0.821727758;0.437655848;29.92124517
111;5;trainbr;poslin;purelin;tansig;25;15;10.24432735;30.79818892;0.995332943;24.36484508;0.999118304;32.9945334;0.920597816;10.76235352;12.84766049;0.994910103;30.84594505;0.999216722;20.17803263;0.922159279;9.997595233;30.45993329;0.995617551;24.35464482;0.998745011;32.13333509;0.891313066;38.91639869;0.994654708;23.1132006;0.999055808;27.75382501;0.908227629;0.876935993;0.271486724;29.9278081
95;2;trainbr;poslin;purelin;tansig;10;25;8.854859615;52.77267558;0.997003078;32.7100872;0.999062157;23.36058485;0.950630904;7.438519786;18.64609765;0.996177826;39.1377917;0.999234338;11.51896193;0.948990785;6.472258784;39.16138209;0.996681014;41.83670069;0.999104339;18.66159529;0.940631005;37.5736546;0.996094111;33.12279516;0.998937258;19.32264792;0.939280486;0.844007178;0.309424237;30.00636589
102;3;trainbr;poslin;purelin;tansig;15;30;5.405680989;58.43260511;0.99750128;28.19044381;0.999485322;29.19004425;0.912344105;6.622558272;52.38433696;0.997718551;20.36199264;0.999235792;24.7151568;0.903830606;10.31929128;30.546202;0.997443166;21.79600705;0.998987526;25.78245093;0.937074219;42.10221991;0.996809554;23.9343822;0.999218599;24.09609392;0.911193388;0.88385688;0.241148395;30.04423201
66;3;trainbr;poslin;softmax;purelin;20;30;51.28737955;32.05385325;0.96299984;42.28015698;0.998486522;29.76878615;0.932074727;37.18424881;21.3616048;0.972921573;31.26288821;0.998825512;26.59504005;0.909800415;55.25316579;58.230537;0.965045399;44.52336417;0.998591468;47.16892523;0.93590201;28.77981399;0.964721057;34.45792862;0.998381749;26.90712397;0.922686573;0.834164197;1;30.04828886
78;2;trainbr;poslin;softmax;purelin;30;30;46.64009436;22.94370651;0.96582859;30.42768647;0.999181692;47.01261961;0.919770689;52.71498777;52.35685357;0.964379723;24.08722957;0.999211663;32.72604812;0.916184517;73.94313705;19.32231965;0.929689672;31.58111717;0.998862449;33.13050807;0.872363868;27.72449244;0.959523372;27.14581597;0.999019381;35.48872243;0.91024834;0.863470132;1;30.11967695
125;4;trainbr;poslin;purelin;tansig;35;25;9.47031684;24.61328562;0.995445614;32.44723292;0.99925615;33.62060042;0.889887842;7.918385389;25.97402813;0.995389302;36.10563591;0.999334399;25.07027753;0.871393798;10.32980637;23.13248685;0.995538056;26.4096053;0.999436845;43.00060359;0.927847984;33.19110157;0.99386612;28.46759116;0.998909132;28.90075668;0.884541025;0.860625108;0.224897935;30.18648314
81;5;trainbr;poslin;softmax;purelin;35;15;3.944292725;21.58435619;0.998544038;23.82322405;0.999551625;38.24066793;0.874048116;3.735902588;30.97340536;0.998717967;31.83598788;0.999723831;50.1115547;0.901596758;3.30528576;28.45583025;0.9989559;26.50455814;0.999540894;42.44639069;0.853889769;31.91570346;0.997829058;23.72188258;0.999271869;34.99504022;0.868166699;0.904359438;1;30.21087542
